image_id,local_path,style,style_id,artist,artist_id,genre,genre_id
4939,Impressionism/edgar-degas_breakfast-after-bathing.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
4940,Impressionism/edgar-degas_bust-of-a-woman.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
4941,Impressionism/edgar-degas_cafe-concert-at-les-ambassadeurs-1877.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4942,Impressionism/edgar-degas_cafe-concert-singer-1878.jpg,Impressionism,12,edgar-degas,5,portrait,6
4943,Impressionism/edgar-degas_cafe-concert-singer.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4944,Impressionism/edgar-degas_carlo-pellegrini-1877.jpg,Impressionism,12,edgar-degas,5,portrait,6
4945,Impressionism/edgar-degas_children-on-a-doorstep-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4946,Impressionism/edgar-degas_combing-the-hair-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4947,Impressionism/edgar-degas_combing-the-hair-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4948,Impressionism/edgar-degas_combing-the-hair.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
4949,Impressionism/edgar-degas_comte-le-pic-and-his-sons.jpg,Impressionism,12,edgar-degas,5,portrait,6
4950,Impressionism/edgar-degas_conversation-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4951,Impressionism/edgar-degas_cotton-merchants-in-new-orleans-1873.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4952,Impressionism/edgar-degas_criminal-physiognomies-1881.jpg,Impressionism,12,edgar-degas,5,portrait,6
4953,Impressionism/edgar-degas_dance-class-1871.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4954,Impressionism/edgar-degas_dance-class-at-the-opera-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4955,Impressionism/edgar-degas_dance-opera.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4956,Impressionism/edgar-degas_dance-rehearsal-in-the-studio-of-the-opera-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4957,Impressionism/edgar-degas_dancer-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4958,Impressionism/edgar-degas_dancer-1874.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4959,Impressionism/edgar-degas_dancer-1896.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4960,Impressionism/edgar-degas_dancer-2.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4961,Impressionism/edgar-degas_dancer-adjusting-her-sandel-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4962,Impressionism/edgar-degas_dancer-adjusting-her-sandel.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4963,Impressionism/edgar-degas_dancer-adjusting-her-slipper-1885.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4964,Impressionism/edgar-degas_dancer-against-a-stage-flat.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4965,Impressionism/edgar-degas_dancer-and-tambourine.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4966,Impressionism/edgar-degas_dancer-arranging-her-hair.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4967,Impressionism/edgar-degas_dancer-at-the-barre-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4968,Impressionism/edgar-degas_dancer-at-the-barre.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4969,Impressionism/edgar-degas_dancer-in-blue-at-the-barre.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4970,Impressionism/edgar-degas_dancer-in-green-tutu.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4971,Impressionism/edgar-degas_dancer-in-her-dressing-room-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4972,Impressionism/edgar-degas_dancer-in-her-dressing-room-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4973,Impressionism/edgar-degas_dancer-in-her-dressing-room.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4974,Impressionism/edgar-degas_dancer-in-pink-dress-1880.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4975,Impressionism/edgar-degas_dancer-leaving-her-dressing-room.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4976,Impressionism/edgar-degas_dancer-on-stage-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4977,Impressionism/edgar-degas_dancer-on-stage.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4978,Impressionism/edgar-degas_dancer-onstage-with-a-bouquet.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4979,Impressionism/edgar-degas_dancer-posing-1878.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4980,Impressionism/edgar-degas_dancer-putting-on-her-slipper-1896.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4981,Impressionism/edgar-degas_dancer-resting.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4982,Impressionism/edgar-degas_dancer-s-dressing-room.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4983,Impressionism/edgar-degas_dancer-seated-study-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4984,Impressionism/edgar-degas_dancer-seen-from-behind-and-3-studies-of-feet.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
4985,Impressionism/edgar-degas_dancer-standing-study-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4986,Impressionism/edgar-degas_dancer-tilting.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4987,Impressionism/edgar-degas_dancer-with-a-bouquet-bowing-1877.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4988,Impressionism/edgar-degas_dancer-with-a-bouquet-of-flowers-1878.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4989,Impressionism/edgar-degas_dancer-with-a-bouquet-of-flowers-the-star-of-the-ballet.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4990,Impressionism/edgar-degas_dancer-with-a-fan-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4991,Impressionism/edgar-degas_dancer-with-a-fan-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4992,Impressionism/edgar-degas_dancer-with-a-fan-study.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
4993,Impressionism/edgar-degas_dancer-with-a-fan.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4994,Impressionism/edgar-degas_dancer-with-bouquet.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4995,Impressionism/edgar-degas_dancer-with-bouquets.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4996,Impressionism/edgar-degas_dancer-with-left-arm-raised-1887.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4997,Impressionism/edgar-degas_dancer-with-raised-arms-1891.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4998,Impressionism/edgar-degas_dancer-with-tambourine.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
4999,Impressionism/edgar-degas_dancer.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5000,Impressionism/edgar-degas_dancers-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5001,Impressionism/edgar-degas_dancers-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5002,Impressionism/edgar-degas_dancers-1898.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5003,Impressionism/edgar-degas_dancers-1899-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5004,Impressionism/edgar-degas_dancers-1899.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5005,Impressionism/edgar-degas_dancers-2.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5006,Impressionism/edgar-degas_dancers-3.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5007,Impressionism/edgar-degas_dancers-4.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5008,Impressionism/edgar-degas_dancers-5.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5009,Impressionism/edgar-degas_dancers-6.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5010,Impressionism/edgar-degas_dancers-at-the-barre-study-1877.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5011,Impressionism/edgar-degas_dancers-at-the-barre.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5012,Impressionism/edgar-degas_dancers-at-the-old-opera-house.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5013,Impressionism/edgar-degas_dancers-backstage-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5014,Impressionism/edgar-degas_dancers-backstage-detail-1883-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5015,Impressionism/edgar-degas_dancers-backstage-detail-1883.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5016,Impressionism/edgar-degas_dancers-bending-down-1885.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5017,Impressionism/edgar-degas_dancers-climbing-the-stairs.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5018,Impressionism/edgar-degas_dancers-in-a-box.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5019,Impressionism/edgar-degas_dancers-in-a-studio-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5020,Impressionism/edgar-degas_dancers-in-a-studio.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5021,Impressionism/edgar-degas_dancers-in-blue-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5022,Impressionism/edgar-degas_dancers-in-foyer-1890.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5023,Impressionism/edgar-degas_dancers-in-green-and-yellow.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5024,Impressionism/edgar-degas_dancers-in-green.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5025,Impressionism/edgar-degas_dancers-in-light-blue-rehearsing-in-the-dance-studio.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5026,Impressionism/edgar-degas_dancers-in-pink-1885.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5027,Impressionism/edgar-degas_dancers-in-the-rehearsal-hall-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5028,Impressionism/edgar-degas_dancers-in-the-wings-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5029,Impressionism/edgar-degas_dancers-in-the-wings.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5030,Impressionism/edgar-degas_dancers-on-set-1880.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5031,Impressionism/edgar-degas_dancers-on-the-scenery.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5032,Impressionism/edgar-degas_dancers-pink-and-green-1890.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5033,Impressionism/edgar-degas_dancers-pink-and-green-1894.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5034,Impressionism/edgar-degas_dancers-practicing-at-the-barre-1877.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5035,Impressionism/edgar-degas_dancers-relaxing.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5036,Impressionism/edgar-degas_dancers-resting-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5037,Impressionism/edgar-degas_dancers-tying-shoes-1883.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5038,Impressionism/edgar-degas_dancers.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5039,Impressionism/edgar-degas_david-and-goliath.jpg,Impressionism,12,edgar-degas,5,religious_painting,7
5040,Impressionism/edgar-degas_degas-father-listening-to-lorenzo-pagans-1870.jpg,Impressionism,12,edgar-degas,5,portrait,6
5041,Impressionism/edgar-degas_diego-martelli-1879-1.jpg,Impressionism,12,edgar-degas,5,portrait,6
5042,Impressionism/edgar-degas_diego-martelli-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5043,Impressionism/edgar-degas_dinner-at-the-ball-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5044,Impressionism/edgar-degas_duchesse-de-montejasi-cicerale.jpg,Impressionism,12,edgar-degas,5,portrait,6
5045,Impressionism/edgar-degas_edmond-duranty-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5046,Impressionism/edgar-degas_edmondo-and-therese-morbilli-1866.jpg,Impressionism,12,edgar-degas,5,portrait,6
5047,Impressionism/edgar-degas_edouard-manet-standing.jpg,Impressionism,12,edgar-degas,5,portrait,6
5048,Impressionism/edgar-degas_elena-carafa.jpg,Impressionism,12,edgar-degas,5,portrait,6
5049,Impressionism/edgar-degas_ellen-andree.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5050,Impressionism/edgar-degas_emma-dobigny-1869.jpg,Impressionism,12,edgar-degas,5,portrait,6
5051,Impressionism/edgar-degas_estelle-musson-balfour.jpg,Impressionism,12,edgar-degas,5,portrait,6
5052,Impressionism/edgar-degas_eugene-manet-1874.jpg,Impressionism,12,edgar-degas,5,portrait,6
5053,Impressionism/edgar-degas_exit-from-weighing-1866.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5054,Impressionism/edgar-degas_field-of-flax-1892.jpg,Impressionism,12,edgar-degas,5,landscape,4
5055,Impressionism/edgar-degas_four-dancers-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5056,Impressionism/edgar-degas_four-dancers-1900.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5057,Impressionism/edgar-degas_four-dancers.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5058,Impressionism/edgar-degas_four-jockeys.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5059,Impressionism/edgar-degas_friends-at-the-theatre-ludovic-halevy-and-albert-cave-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5060,Impressionism/edgar-degas_general-mellinet-and-chief-rabbi-astruc-1871.jpg,Impressionism,12,edgar-degas,5,portrait,6
5061,Impressionism/edgar-degas_gentlemen-jockeys-before-the-start-1862.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5062,Impressionism/edgar-degas_giovanna-and-giulia-bellelli.jpg,Impressionism,12,edgar-degas,5,portrait,6
5063,Impressionism/edgar-degas_girl-in-red-1876.jpg,Impressionism,12,edgar-degas,5,portrait,6
5064,Impressionism/edgar-degas_group-of-dancers-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5065,Impressionism/edgar-degas_group-of-dancers.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5066,Impressionism/edgar-degas_gustave-moreau-1868.jpg,Impressionism,12,edgar-degas,5,portrait,6
5067,Impressionism/edgar-degas_harlequin-and-colombina-1886.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5068,Impressionism/edgar-degas_head-of-a-young-roman-girl-1856.jpg,Impressionism,12,edgar-degas,5,portrait,6
5069,Impressionism/edgar-degas_head-of-a-young-woman-1867.jpg,Impressionism,12,edgar-degas,5,portrait,6
5070,Impressionism/edgar-degas_helene-rouart-in-her-father-s-study-1886.jpg,Impressionism,12,edgar-degas,5,portrait,6
5071,Impressionism/edgar-degas_helene-rouart-mme-marin-1886.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5072,Impressionism/edgar-degas_henri-de-gas-and-his-neice-lucie-degas.jpg,Impressionism,12,edgar-degas,5,portrait,6
5073,Impressionism/edgar-degas_henri-rouart-and-his-daughter-helene-1872.jpg,Impressionism,12,edgar-degas,5,portrait,6
5074,Impressionism/edgar-degas_henri-rouart-and-his-son-alexis.jpg,Impressionism,12,edgar-degas,5,portrait,6
5075,Impressionism/edgar-degas_henri-rouart-in-front-of-his-factory.jpg,Impressionism,12,edgar-degas,5,portrait,6
5076,Impressionism/edgar-degas_horses-and-jockeys.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5077,Impressionism/edgar-degas_hortense-valpinson-1870.jpg,Impressionism,12,edgar-degas,5,portrait,6
5078,Impressionism/edgar-degas_houses-at-the-foot-of-a-cliff-saint-valery-sur-somme.jpg,Impressionism,12,edgar-degas,5,landscape,4
5079,Impressionism/edgar-degas_houses-by-the-seaside-1869.jpg,Impressionism,12,edgar-degas,5,landscape,4
5080,Impressionism/edgar-degas_in-a-laundry.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5081,Impressionism/edgar-degas_in-the-dance-studio.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5082,Impressionism/edgar-degas_jeantaud-linet-and-laine-1871.jpg,Impressionism,12,edgar-degas,5,portrait,6
5083,Impressionism/edgar-degas_jerome-ottoz-1876.jpg,Impressionism,12,edgar-degas,5,portrait,6
5084,Impressionism/edgar-degas_jockey-1882.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5085,Impressionism/edgar-degas_jockey-in-blue-on-a-chestnut-horse.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5086,Impressionism/edgar-degas_jockey.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5087,Impressionism/edgar-degas_jockeys-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5088,Impressionism/edgar-degas_jockeys-1881.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5089,Impressionism/edgar-degas_jockeys-1895-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5090,Impressionism/edgar-degas_jockeys-1895.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5091,Impressionism/edgar-degas_jockeys-at-epsom-1862.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5092,Impressionism/edgar-degas_jockeys-before-the-start-with-flagpoll-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5093,Impressionism/edgar-degas_jockeys-in-the-rain-1886.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5094,Impressionism/edgar-degas_jockeys.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5095,Impressionism/edgar-degas_jokeys-training.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5096,Impressionism/edgar-degas_kneeling-nude.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5097,Impressionism/edgar-degas_lake-and-mountains.jpg,Impressionism,12,edgar-degas,5,landscape,4
5098,Impressionism/edgar-degas_landscape-1.jpg,Impressionism,12,edgar-degas,5,landscape,4
5099,Impressionism/edgar-degas_landscape-at-valery-sur-somme-1.jpg,Impressionism,12,edgar-degas,5,landscape,4
5100,Impressionism/edgar-degas_landscape-at-valery-sur-somme.jpg,Impressionism,12,edgar-degas,5,landscape,4
5101,Impressionism/edgar-degas_landscape-cows-in-the-foreground.jpg,Impressionism,12,edgar-degas,5,landscape,4
5102,Impressionism/edgar-degas_landscape-on-the-orne.jpg,Impressionism,12,edgar-degas,5,landscape,4
5103,Impressionism/edgar-degas_landscape-with-hills-1890.jpg,Impressionism,12,edgar-degas,5,landscape,4
5104,Impressionism/edgar-degas_landscape-with-rocks.jpg,Impressionism,12,edgar-degas,5,landscape,4
5105,Impressionism/edgar-degas_landscape.jpg,Impressionism,12,edgar-degas,5,landscape,4
5106,Impressionism/edgar-degas_laundress-carrying-linen-1878.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5107,Impressionism/edgar-degas_laundresses-carrying-linen-in-town-1878.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5108,Impressionism/edgar-degas_laundry-girls-ironing-1884-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5109,Impressionism/edgar-degas_laundry-girls-ironing-1884.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5110,Impressionism/edgar-degas_leaving-the-bath-1885-1.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5111,Impressionism/edgar-degas_leaving-the-bath-1885.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5112,Impressionism/edgar-degas_leaving-the-bath.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5113,Impressionism/edgar-degas_leon-bonnat-1863.jpg,Impressionism,12,edgar-degas,5,portrait,6
5114,Impressionism/edgar-degas_les-pointes-1878.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5115,Impressionism/edgar-degas_little-girl-carrying-flowers-in-her-apron.jpg,Impressionism,12,edgar-degas,5,portrait,6
5116,Impressionism/edgar-degas_lowering-the-curtain.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5117,Impressionism/edgar-degas_ludovic-halevy-speaking-with-madame-cardinal.jpg,Impressionism,12,edgar-degas,5,portrait,6
5118,Impressionism/edgar-degas_m-and-mme-edouard-manet.jpg,Impressionism,12,edgar-degas,5,portrait,6
5119,Impressionism/edgar-degas_madame-alexis-rouart-and-her-children.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5120,Impressionism/edgar-degas_madame-camus-with-a-fan-1870.jpg,Impressionism,12,edgar-degas,5,portrait,6
5121,Impressionism/edgar-degas_madame-de-rutte.jpg,Impressionism,12,edgar-degas,5,portrait,6
5122,Impressionism/edgar-degas_madame-deitz-monin-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5123,Impressionism/edgar-degas_madame-gobillard-yves-morisot-1869.jpg,Impressionism,12,edgar-degas,5,portrait,6
5124,Impressionism/edgar-degas_madame-jeantaud-in-the-mirror-1875.jpg,Impressionism,12,edgar-degas,5,portrait,6
5125,Impressionism/edgar-degas_madame-rene-de-gas-1873.jpg,Impressionism,12,edgar-degas,5,portrait,6
5126,Impressionism/edgar-degas_mademoiselle-didau-at-the-piano-1872.jpg,Impressionism,12,edgar-degas,5,portrait,6
5127,Impressionism/edgar-degas_mademoiselle-fiocre-in-the-ballet-1868.jpg,Impressionism,12,edgar-degas,5,portrait,6
5128,Impressionism/edgar-degas_mademoiselle-malo-1877.jpg,Impressionism,12,edgar-degas,5,portrait,6
5129,Impressionism/edgar-degas_mademoiselle-malo.jpg,Impressionism,12,edgar-degas,5,portrait,6
5130,Impressionism/edgar-degas_mademoiselle-marie-dihau.jpg,Impressionism,12,edgar-degas,5,portrait,6
5131,Impressionism/edgar-degas_make-an-attempt-second-version-1877.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5132,Impressionism/edgar-degas_man-s-head.jpg,Impressionism,12,edgar-degas,5,portrait,6
5133,Impressionism/edgar-degas_manet-at-the-races-1870.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5134,Impressionism/edgar-degas_mary-cassatt-at-the-louvre-study.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5135,Impressionism/edgar-degas_mary-cassatt-at-the-louvre.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5136,Impressionism/edgar-degas_melancholy-1874.jpg,Impressionism,12,edgar-degas,5,portrait,6
5137,Impressionism/edgar-degas_miss-la-la-at-the-cirque-fernando-1879.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5138,Impressionism/edgar-degas_mlle-fiocre-in-the-ballet-the-source-1868.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5139,Impressionism/edgar-degas_mme-jacques-fourchy-1883.jpg,Impressionism,12,edgar-degas,5,portrait,6
5140,Impressionism/edgar-degas_mme-theodore-gobillard-1869.jpg,Impressionism,12,edgar-degas,5,portrait,6
5141,Impressionism/edgar-degas_musicians-in-the-orchestra-1870.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5142,Impressionism/edgar-degas_musicians-in-the-orchestra-1872.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5143,Impressionism/edgar-degas_nude-from-the-rear-reading.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5144,Impressionism/edgar-degas_nude-in-a-tub-1884.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5145,Impressionism/edgar-degas_nude-study-of-a-dancer-1902.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5146,Impressionism/edgar-degas_nude-woman-pulling-on-her-clothes-1885.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5147,Impressionism/edgar-degas_nude.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5148,Impressionism/edgar-degas_olive-trees-against-a-mountainous-background.jpg,Impressionism,12,edgar-degas,5,landscape,4
5149,Impressionism/edgar-degas_on-stage.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5150,Impressionism/edgar-degas_on-the-racecourse.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5151,Impressionism/edgar-degas_on-the-stage-1880-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5152,Impressionism/edgar-degas_orchestra-of-the-opera-1869.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5153,Impressionism/edgar-degas_pagan-and-degas-father-1895.jpg,Impressionism,12,edgar-degas,5,portrait,6
5154,Impressionism/edgar-degas_pagans-and-degas-s-father-1882.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5155,Impressionism/edgar-degas_peasant-girls-bathing-in-the-sea-at-dusk.jpg,Impressionism,12,edgar-degas,5,nude_painting,5
5156,Impressionism/edgar-degas_pink-dancer-1.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5157,Impressionism/edgar-degas_pink-dancer.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5158,Impressionism/edgar-degas_pink-dancers.jpg,Impressionism,12,edgar-degas,5,genre_painting,2
5159,Impressionism/edgar-degas_place-de-la-concorde-1875.jpg,Impressionism,12,edgar-degas,5,portrait,6
5160,Impressionism/edgar-degas_plowed-field.jpg,Impressionism,12,edgar-degas,5,landscape,4
5161,Impressionism/edgar-degas_portrait-after-a-costume-ball-portrait-of-madame-dietz-monnin-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5162,Impressionism/edgar-degas_portrait-of-a-lady-in-grey-1865.jpg,Impressionism,12,edgar-degas,5,portrait,6
5163,Impressionism/edgar-degas_portrait-of-a-man.jpg,Impressionism,12,edgar-degas,5,portrait,6
5164,Impressionism/edgar-degas_portrait-of-a-woman-1880.jpg,Impressionism,12,edgar-degas,5,portrait,6
5165,Impressionism/edgar-degas_portrait-of-a-woman-wearing-a-green-blouse.jpg,Impressionism,12,edgar-degas,5,portrait,6
5166,Impressionism/edgar-degas_portrait-of-a-woman.jpg,Impressionism,12,edgar-degas,5,portrait,6
5167,Impressionism/edgar-degas_portrait-of-a-young-woman-after-bacchiacca-1859.jpg,Impressionism,12,edgar-degas,5,portrait,6
5168,Impressionism/edgar-degas_portrait-of-a-young-woman.jpg,Impressionism,12,edgar-degas,5,portrait,6
5169,Impressionism/edgar-degas_portrait-of-an-italian-1856.jpg,Impressionism,12,edgar-degas,5,portrait,6
5170,Impressionism/edgar-degas_portrait-of-eugene-manet-study.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5171,Impressionism/edgar-degas_portrait-of-giulia-bellelli-1859.jpg,Impressionism,12,edgar-degas,5,portrait,6
5172,Impressionism/edgar-degas_portrait-of-giulia-bellelli-sketch-1860.jpg,Impressionism,12,edgar-degas,5,sketch_and_study,8
5173,Impressionism/edgar-degas_portrait-of-henri-michel-levy-in-his-studio-1879.jpg,Impressionism,12,edgar-degas,5,portrait,6
5174,Impressionism/edgar-degas_portrait-of-henri-valpincon-as-a-child-with-a-governess-1870.jpg,Impressionism,12,edgar-degas,5,portrait,6
5175,Impressionism/edgar-degas_portrait-of-josephine-gaujelin-1867.jpg,Impressionism,12,edgar-degas,5,portrait,6
5176,Impressionism/edgar-degas_portrait-of-lorenzo-pagans-spanish-tenor-and-auguste-degas-the-artist-s-father.jpg,Impressionism,12,edgar-degas,5,portrait,6
5177,Impressionism/edgar-degas_portrait-of-madame-edmondo-morbilli-born-therese-de-gas.jpg,Impressionism,12,edgar-degas,5,portrait,6
5178,Impressionism/edgar-degas_portrait-of-madame-ernest-may-1882.jpg,Impressionism,12,edgar-degas,5,portrait,6
